ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output
11,"Doctor, I have been experiencing frequent vomiting and difficulty in passing stool. I also feel full after eating a small amount of food.","Based on your symptoms, it sounds like you may have pyloric stenosis. We need to conduct several medical tests to confirm the diagnosis. We will start by ordering a radiographic imaging procedure, a complete blood count (CBC) and a blood test for kidney function. We also need to check your electrolytes panel, glucose level and replace your fluids intravenously. Patient Okay, doctor. Thank you for explaining the required medical tests. Can we start with the radiographic imaging procedure?","Your symptoms of frequent vomiting, difficulty passing stool, and feeling full after eating a small amount of food could be related to a gastrointestinal issue such as a foreign body in the gastrointestinal tract or intestinal obstruction. To determine the exact cause, it is important to conduct a radiographic imaging procedure, such as a plain x-ray, to rule out these conditions. Additionally, considering the possibility of chronic constipation, it would be beneficial to address your bowel movements and dietary habits. Please consult with a healthcare provider for a proper evaluation and management plan.","['Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract has_symptom Vomiting', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract need_medication Glucagon', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract has_symptom Difficulty_in_swallowing', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract need_medical_test Radiographic_imaging_procedure', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract has_symptom Vomiting_blood', 'Incontinence_of_stool possible_disease Intestinal_obstruction need_medication Lactulose', 'Incontinence_of_stool possible_disease Intestinal_obstruction has_symptom Vomiting', 'Incontinence_of_stool possible_disease Foreign_body_in_the_gastrointestinal_tract need_medical_test Plain_x-ray_(X_ray)', 'Constipation possible_disease Chronic_constipation']"
12,"Doctor, I have been experiencing pain in my mouth and my saliva glands seem to be swollen. I think I might have a salivary gland disorder.","In order to diagnose your condition, we will need to perform a complete physical skin exam, interview, evaluation, and consultation. Additionally, we may need to perform a biopsy or excision to examine the affected area. Diagnostic procedures may also be required on your nose, mouth, and pharynx. We should also measure your Hemoglobin A1c to check for any potential complications related to diabetes. Furthermore, physical therapy exercises may help manage your symptoms.","Your symptoms could be related to a salivary gland disorder, but they could also indicate other conditions. To properly diagnose and treat your condition, we recommend a thorough evaluation, including a physical examination and possibly some diagnostic tests. This will help us determine the underlying cause of your symptoms and develop an appropriate treatment plan.","['Salivary gland disorder has symptom Sore throat Cough Throat feels tight Skin swelling Facial pain Swollen lymph nodes Peripheral edema Neck mass Ear pain Jaw swelling Mouth dryness Neck swelling', 'Salivary gland disorder need medication Meloxicam Pramipexole (Mirapex) Dicyclomine Saliva Substitutes Mequinol-Tretinoin Topical Bleomycin Desflurane Entacapone (Comtan) Biotin Rocuronium Cefadroxil', 'Salivary_gland_disorder has_symptom Neck_swelling possible_disease Open_wound_of_the_mouth', 'Salivary_gland_disorder has_symptom Swollen_lymph_nodes', 'Salivary_gland_disorder has_symptom Neck_swelling possible_disease Dental_caries', 'Salivary_gland_disorder has_symptom Skin_swelling', 'Salivary_gland_disorder need_medical_test Other_diagnostic_procedures_(interview;_evaluation;_consultation) can_check_disease Primary_immunodeficiency', 'Facial_pain possible_disease Salivary_gland_disorder', 'Salivary_gland_disorder has_symptom Neck_swelling', 'Salivary_gland_disorder has_symptom Swollen_lymph_nodes possible_disease Tooth_disorder']"
13,"Hello doctor, I have been experiencing severe pain in my joints and stiffness in my neck and lower back. I also feel numbness and tingling sensation in my arms and legs. ","Based on your symptoms, we need to conduct a few medical tests. We'll start with a plain x-ray and radiographic imaging procedure to get a closer look at your joints and spine. After that, I recommend physical therapy exercises to help reduce the pain and stiffness. We'll also need to examine your foot and conduct other diagnostic procedures, including an interview and evaluation, to assess your overall health. In addition, we may need to apply a splint and conduct physical therapy exercises, manipulation, and other procedures to help manage your symptoms.","Based on the symptoms you described, it is possible that you may be experiencing a condition such as arthritis or a nerve-related issue. I recommend scheduling an appointment with a healthcare provider for a thorough evaluation. They may suggest imaging tests, such as X-rays or MRIs, and possibly blood tests to determine the underlying cause of your symptoms. It is important to seek medical attention to receive an accurate diagnosis and appropriate treatment.",[]
14,"Doctor, I have been experiencing some unusual symptoms lately, like fatigue, weight gain and increased thirst. I'm worried I might have a metabolic disorder.","Based on your symptoms, I would recommend conducting some medical tests. We should start by performing some hematologic tests, a lipid panel, a glucose measurement, and a hemoglobin A1c measurement. Additionally, we will need to perform a complete physical skin exam, an ultrasonography, and a mammography to help diagnose your condition further. These tests will help us understand your condition better and determine an effective treatment plan for your metabolic disorder.","Your symptoms could be related to a metabolic disorder, but they could also indicate other conditions like hypothyroidism. To properly diagnose the issue, we recommend consulting with a healthcare provider for a thorough evaluation. They may suggest tests such as thyroid function tests, blood glucose levels, and possibly imaging studies to determine the underlying cause of your symptoms.","['Metabolic_disorder has_symptom Weight_gain', 'Weight_gain possible_disease Metabolic_disorder has_symptom Mouth_dryness', 'Weight_gain possible_disease Metabolic_disorder', 'Metabolic disorder has symptom Jaundice Arm stiffness or tightness Mouth dryness Weight gain Smoking problems Muscle pain Infant feeding problem Recent weight loss Problems with shape or size of breast Underweight Difficulty eating Scanty menstrual flow', 'Metabolic_disorder has_symptom Mouth_dryness', 'Weight_gain possible_disease Metabolic_disorder has_symptom Jaundice', 'Weight_gain possible_disease Metabolic_disorder has_symptom Weight_gain', 'Metabolic_disorder has_symptom Smoking_problems possible_disease Vitamin_D_deficiency', 'Hypothyroidism has_symptom Weight_gain possible_disease Metabolic_disorder', 'Weight_gain possible_disease Metabolic_disorder has_symptom Arm_stiffness_or_tightness']"
15,"Hi Doctor, I'm experiencing some discomfort in my vaginal area and discharge that has a foul odor. I think I might have vaginitis.","I see. To diagnose vaginitis, we will need to perform a pelvis exam and a urinalysis. We will also need to do a standard pregnancy test, a chlamydia test, an examination of your breast, and a microscopic examination of your vaginal discharge which includes a bacterial smear, culture, and toxicology. Additionally, we'll need to perform a pap smear.","Based on your symptoms of discomfort in the vaginal area and foul-smelling discharge, it is possible that you have vaginitis. However, it is important to consider other potential causes such as a vaginal yeast infection or atrophic vaginitis. To determine the exact cause and provide appropriate treatment, I recommend scheduling a pelvic exam with your healthcare provider. They may also recommend additional tests or treatments based on their evaluation.","['Vaginal_discharge possible_disease Vaginitis', 'Vaginitis has_symptom Vaginal_discharge', 'Vaginal_discharge possible_disease Atrophic_vaginitis', 'Vaginal_yeast_infection has_symptom Vaginal_discharge possible_disease Vaginitis', 'Atrophic_vaginitis has_symptom Vaginal_discharge', 'Pelvis_exam can_check_disease Vaginitis has_symptom Vaginal_discharge', 'Vaginal_pain possible_disease Vaginitis', 'Vaginal_yeast_infection has_symptom Vaginal_discharge possible_disease Atrophic_vaginitis', 'Vaginitis has symptom Suprapubic pain Sharp abdominal pain Vaginal itching Painful urination Pain during intercourse Lower abdominal pain Vaginal discharge Pain during pregnancy Pelvic pain Vaginal pain Vaginal redness Vulvar irritation', 'Vaginal_redness possible_disease Vaginitis']"
16,"Doctor, I have been experiencing fainting, dizziness, and shortness of breath lately. My heart rate also seems to be fluctuating between fast and slow. What could be the problem?","It is possible that you may be suffering from Sick Sinus Syndrome. To confirm the diagnosis, the required medical tests include an Electrocardiogram, Ultrasonography, Echocardiography, and a Lipid panel. Additionally, we may need to conduct a diagnostic cardiac catheterization, coronary arteriography, and a depression screening.","Your symptoms of fainting, dizziness, shortness of breath, and fluctuating heart rate could be related to various conditions, including arrhythmia, ischemic heart disease, malignant hypertension, or other potential causes. To determine the underlying issue, it is important to conduct a thorough evaluation. We recommend seeing a healthcare provider for further assessment, which may include tests such as an ECG, blood tests, and possibly a Holter monitor to monitor your heart rhythm over time. This will help in identifying the specific cause and developing an appropriate treatment plan.","['Fainting possible_disease Arrhythmia has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Ischemic_heart_disease has_symptom Dizziness', 'Shortness_of_breath possible_disease Malignant_hypertension has_symptom Dizziness', 'Fainting possible_disease Heart_attack has_symptom Shortness_of_breath', 'Decreased_heart_rate possible_disease Hyperkalemia has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Arrhythmia', 'Fainting possible_disease Hypokalemia has_symptom Shortness_of_breath', 'Fainting possible_disease Hyponatremia has_symptom Shortness_of_breath', 'Shortness_of_breath possible_disease Acute_stress_reaction has_symptom Dizziness', 'Fainting possible disease Poisoning due to ethylene glycol Sick sinus syndrome Cryptococcosis Poisoning due to antidepressants Myoclonus Heart block Pericarditis Conversion disorder Hypoglycemia Carbon monoxide poisoning Panic attack Hepatic encephalopathy Syringomyelia Pulmonary fibrosis Gastrointestinal hemorrhage Alcohol intoxication Premature ventricular contractions (PVCs) Wilson disease Hyperosmotic hyperketotic state Alcohol withdrawal Premature atrial contractions (PACs) Benign paroxysmal positional vertical (BPPV) Heart attack Orthostatic hypotension Hypokalemia Hypernatremia Pelvic fistula Paroxysmal ventricular tachycardia Heart contusion Wernicke Korsakoff syndrome Intestinal disease Autonomic nervous system disorder Aortic valve disease Hypothermia Oppositional disorder Head injury Malaria Somatization disorder Hypovolemia Heat stroke Fracture of the skull Sinus bradycardia Drug poisoning due to medication Heat exhaustion Frostbite Subarachnoid hemorrhage Arrhythmia Poisoning due to antipsychotics Hyponatremia Spinocerebellar ataxia Conduct disorder Asperger syndrome']"
17,"Doctor, I've been experiencing continuous ringing in my ears for the past few weeks. I'm quite worried about it. ","I see. Well, we need to do a few tests to determine the cause of your tinnitus. I recommend an ophthalmologic and otologic diagnosis and treatment for your ears. In addition, we need to conduct a Magnetic Resonance Imaging (MRI) test. It would also be helpful to perform other diagnostic procedures on your ear, nose, mouth, and throat. We may also need to do other therapeutic ear procedures or other physical therapy and rehabilitation if required. And finally, we may need to do other diagnostic and therapeutic nervous system procedures as well.","Your continuous ringing in the ears could be related to tinnitus, which has various possible causes. To address this concern, we may need to conduct diagnostic procedures on the ear and possibly other physical therapy or rehabilitation. It's important to determine the underlying cause for appropriate treatment.","[""Ringing in ear possible disease Tinnitus of unknown cause Mastoiditis Conductive hearing loss Presbyacusis Meniere disease Labyrinthitis Temporomandibular joint disorder Benign paroxysmal positional vertical (BPPV) Sensorineural hearing loss Otitis externa (swimmer\\'s ear) Poisoning due to anticonvulsants Congenital malformation syndrome Ear drum damage Head injury Ear wax impaction Fracture of the skull Spina bifida Open wound of the ear Eustachian tube dysfunction (ear disorder) Paget disease"", 'Tinnitus of unknown cause has symptom Dizziness Hoarse voice Diminished hearing Headache Symptoms of eye Ear pain Ringing in ear Plugged feeling in ear Itchy ear(s) Frontal headache Fluid in ear Neck stiffness or tightness', 'Tinnitus of unknown cause need medical test Diagnostic procedures on nose; mouth and pharynx Other physical therapy and rehabilitation Ophthalmologic and otologic diagnosis and treatment Other OR therapeutic nervous system procedures Magnetic resonance imaging (Mri) Other therapeutic ear procedures Diagnostic procedures on ear', 'Tinnitus of unknown cause need medication Azelastine Nasal Salmeterol Levocetirizine (Xyzal) Ginkgo Biloba Extract (Ginkgo) Iodoquinol Benzalkonium Chloride Topical Aluminum Sulfate-Calcium Acetate Topical Magnesium Chloride Dexamethasone Ophthalmic Ciclesonide Nasal Almotriptan (Axert)']"
18,"Doctor, I have been experiencing eye pain and blurred vision, and I am afraid it might be glaucoma. What tests should I take to confirm the diagnosis?","Based on your symptoms, it is necessary to conduct an ophthalmic examination and evaluation through an eye exam. This will help us diagnose and treat any ophthalmologic or otologic condition. Further therapeutic procedures, such as diagnostic procedures on the eye, glaucoma procedures, and other intraocular therapeutic procedures, may also be needed after the initial evaluation. Additionally, lens and cataract procedures, as well as other therapeutic procedures on the eyelids, conjunctiva, and cornea may be required to address any complications stemming from the condition.","Based on your symptoms of eye pain and blurred vision, it is important to consider the possibility of glaucoma. To confirm the diagnosis, you should undergo an ophthalmologic and otologic diagnosis and treatment, an ophthalmic examination and evaluation (eye exam), and other therapeutic procedures on the eyelids, conjunctiva, and cornea. These tests will help determine if glaucoma is the cause of your symptoms and guide appropriate treatment.","['Glaucoma need_medical_test Ophthalmologic_and_otologic_diagnosis_and_treatment', 'Glaucoma need_medical_test Ophthalmic_examination_and_evaluation_(Eye_exam)', 'Glaucoma need_medical_test Other_therapeutic_procedures_on_eyelids;_conjunctiva;_cornea', 'Diminished_vision possible_disease Glaucoma need_medical_test Ophthalmic_examination_and_evaluation_(Eye_exam)', 'Glaucoma need medical test Ophthalmologic and otologic diagnosis and treatment Other therapeutic procedures on eyelids; conjunctiva; cornea Ophthalmic examination and evaluation (Eye exam) Lens and cataract procedures Diagnostic procedures on eye Glaucoma procedures Other intraocular therapeutic procedures', 'Diminished_vision possible_disease Glaucoma need_medical_test Ophthalmologic_and_otologic_diagnosis_and_treatment', 'Diminished_vision possible_disease Glaucoma need_medical_test Other_therapeutic_procedures_on_eyelids;_conjunctiva;_cornea', 'Pinguecula need_medical_test Diagnostic_procedures_on_eye can_check_disease Glaucoma', 'Diagnostic_procedures_on_eye can_check_disease Glaucoma', 'Cranial_nerve_palsy need_medical_test Other_therapeutic_procedures_on_eyelids;_conjunctiva;_cornea can_check_disease Glaucoma']"
19,"Doctor, I believe I have been suffering from an eating disorder for a while now. I feel like my relationship with food has become extremely unhealthy, and it's affecting my mental health as well. I often find myself obsessing over my weight and food intake, and I don't know how to stop.","It sounds like you may benefit from several medical tests to assess your condition. As a first step, psychotherapy and mental health counseling could help you work through any underlying emotional issues that may be contributing to your eating disorder. Additionally, a depression screen could help determine if any mood disorders need to be addressed. A psychological and psychiatric evaluation and therapy could provide a more comprehensive understanding of your mental health status. Lastly, an occupational therapy assessment (speech therapy) could help determine if any additional interventions, such as speech therapy, could benefit you.","Your concerns about your relationship with food and mental health are valid. It's important to address these issues to ensure your well-being. We can explore treatment options such as therapy, medication, and psychological evaluations to help you overcome your eating disorder. It's essential to seek professional help to develop a healthy relationship with food and improve your mental health.","['Eating disorder need medication Venlafaxine (Effexor) Fluoxetine (Prozac) Trazodone Quetiapine (Seroquel) Lamotrigine (Lamictal) Topiramate (Topamax) Aripiprazole (Abilify) Minocycline Benzoyl Peroxide Topical Tranylcypromine (Parnate) Phenelzine (Nardil) Chlorpromazine (Thorazine)', 'Eating disorder has symptom Anxiety and nervousness Depression Depressive or psychotic symptoms Insomnia Abusing alcohol Acne or pimples Vomiting blood Weight gain Difficulty eating Decreased appetite Excessive appetite Excessive anger', 'Eating disorder need medical test Psychotherapy Mental health counseling Depression screen (Depression screening) Psychological and psychiatric evaluation and therapy Occupational therapy assessment (Speech therapy)']"
20,"Hi, doctor. I think I have Pyelonephritis. I've been experiencing pain in my lower back and side, fever, chills and frequent urination. ","Based on your symptoms, it is possible that you have Pyelonephritis. We will need to run some medical tests to confirm the diagnosis. We will start with an urinalysis, hematologic tests, and a complete blood count. We may also need to give you intravenous fluid replacement to help with the infection. In addition, we may need to do a radiographic imaging procedure to examine your kidneys, and kidney function tests and glucose measurement to ensure that your kidneys are functioning properly.","Based on the symptoms you've described (pain in lower back and side, fever, chills, frequent urination), it is possible that you have pyelonephritis. Pyelonephritis is a bacterial infection of the kidneys that can cause these symptoms. It is important to see a healthcare provider for a proper diagnosis and treatment. They may recommend a urine test, blood test, or imaging studies to confirm the diagnosis and prescribe appropriate antibiotics if needed.",[]
21,"Doctor, I have been experiencing chronic pain for a few months now.","I'm sorry to hear that. Based on your symptoms, we need to run some medical tests. We would first require a Magnetic resonance imaging (MRI) of your affected area to get a clear picture of what is causing the pain. We would also need to perform a Lipid panel to check for any underlying conditions that might be contributing to your pain. Lastly, Physical therapy exercises (Exercises) would be required to help alleviate the pain. If required, we may also consider Insertion of catheter or spinal stimulator and/or injection into the spinal canal, Other therapeutic procedures, Other non-OR therapeutic procedures on the musculoskeletal system or Physical therapy exercises; manipulation; and other procedures to help manage your condition.","It seems like there is no additional medical knowledge information provided for chronic pain. In this case, it would be important to gather more information about the type of pain, its location, any triggers or alleviating factors, and any other associated symptoms. Chronic pain can be caused by various conditions such as arthritis, fibromyalgia, nerve damage, or musculoskeletal issues. It is recommended to consult with a healthcare professional for a proper evaluation and diagnosis.",[]
22,"Doctor, I am experiencing some problems during my pregnancy lately.","I see. In order to diagnose any possible complications, we need to run a series of medical tests. The first test we need to do is a urinalysis.Patient Okay, what other medical tests do I need?","Your symptoms during pregnancy could be related to hypertension of pregnancy, which can have serious implications for both you and your baby. It's important to seek medical attention promptly. You may need tests such as a pelvis exam, ultrasound, and possibly medication. It's crucial to address these issues to ensure the best outcome for you and your baby.","['Problems_during_pregnancy possible_disease Hypertension_of_pregnancy has_symptom Spotting_or_bleeding_during_pregnancy', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy has_symptom Pain_during_pregnancy', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy need_medical_test Pelvis_exam', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy has_symptom Problems_during_pregnancy', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy need_medical_test Examination_of_breast', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy has_symptom Uterine_contractions', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy has_symptom Cramps_and_spasms', 'Problems_during_pregnancy possible_disease Pregnancy has_symptom Problems_during_pregnancy', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy need_medical_test Ultrasonography_(Ultrasound)', 'Problems_during_pregnancy possible_disease Hypertension_of_pregnancy need_medication Rubella_Virus_Vaccine']"
23,"Doctor, I have been experiencing some discomfort in my abdomen and the skin on my body seems to be turning yellow. I am worried that it may be something serious.","Alright, based on your symptoms and medical history, I suspect that you may have liver cancer. We will need to conduct a series of medical tests to confirm the diagnosis.Patient What kind of medical tests will be required?","Your symptoms of abdominal discomfort and yellowing skin could indicate a serious condition such as acute pancreatitis or liver issues. It is important to seek medical attention promptly for a proper evaluation and diagnosis. Tests such as blood work, imaging studies, and possibly a liver function test may be necessary to determine the underlying cause of your symptoms.","['Itching_of_skin possible_disease Pinworm_infection has_symptom Burning_abdominal_pain', 'Itching_of_skin possible_disease Esophageal_varices has_symptom Burning_abdominal_pain', 'Acne_or_pimples possible_disease Mittelschmerz has_symptom Burning_abdominal_pain', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Premenstrual_tension_syndrome has_symptom Burning_abdominal_pain', 'Burning abdominal pain possible disease Pyloric stenosis Problem during pregnancy Ischemia of the bowel Injury to the abdomen Acute pancreatitis Infectious gastroenteritis Volvulus Pinworm infection Indigestion Von Willebrand disease Vulvodynia Endometriosis Gastroesophageal reflux disease (GERD) Hiatal hernia Diverticulosis Premenstrual tension syndrome Esophageal varices Ectopic pregnancy Gastroparesis Mittelschmerz Rectal disorder Crohn disease Cervicitis Ileus Sickle cell crisis Testicular torsion Hydatidiform mole Noninfectious gastroenteritis Intestinal obstruction Intestinal disease Trichomonas infection Irritable bowel syndrome Ovarian cyst Cholecystitis Pelvic inflammatory disease Chronic constipation Esophagitis Diverticulitis Lactose intolerance Appendicitis Hyperemesis gravidarum Chronic pancreatitis Spontaneous abortion Gallstone Ulcerative colitis Galactorrhea of unknown cause Gastritis Stomach cancer Acute stress reaction Abdominal aortic aneurysm Benign vaginal discharge (leukorrhea) Gastroduodenal ulcer', 'Skin_growth possible_disease Chronic_pancreatitis has_symptom Burning_abdominal_pain', 'Skin_growth possible_disease Ovarian_cyst has_symptom Burning_abdominal_pain', 'Skin_rash possible_disease Pinworm_infection', 'Complete_physical_skin_exam_performed_(ML) can_check_disease Lactose_intolerance has_symptom Burning_abdominal_pain', 'Other_therapeutic_procedures can_check_disease Von_Willebrand_disease has_symptom Burning_abdominal_pain']"
