ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
75,how 9is cyanocobalamin adminitsered,"Cyanocobalamin comes as a solution (liquid) to be injected into a muscle or just under the skin. It is usually injected by a healthcare provider in an office or clinic. You will probably receive cyanocobalamin injection once a day for the first 6-7 days of your treatment. As your red blood cells return to normal, you will probably receive the medication every other day for 2 weeks, and then every 3-4 days for 2-3 weeks. After your anemia has been treated, you will probably receive the medication once a month to prevent your symptoms from coming back.","Cyanocobalamin Injection is administered as a solution liquid, usually injected into muscle or under the skin. It requires regular administration to maintain vitamin B1","['Cyanocobalamin Injection  is administered as  solution liquid', 'Cyanocobalamin Injection  requires  regular administration to maintain vitamin B12 levels', 'Cyanocobalamin Injection  is injected into  muscle or under the skin', 'Cyanocobalamin Injection  is used to prevent  permanent nerve damage due to vitamin B12 deficiency', 'Cyanocobalamin Injection  is used to treat  vitamin B12 deficiency', 'Cyanocobalamin Injection  is necessary if  the patient cannot absorb vitamin B12 through the intestine', 'Cyanocobalamin Injection  is necessary for  patients with conditions affecting vitamin B12 absorption', 'Cyanocobalamin Injection  is indicated for  pernicious anemia  methylmalonic aciduria', 'Cyanocobalamin Injection  is contraindicated for  patients with allergy to cyanocobalamin', 'Cyanocobalamin Injection  is also known as  Vitamin B12']",0.909122109413147,0.8446528911590576,0.8757025003433228
76,how often can a prescription of fentanyl be called in,"Fentanyl comes as four different transmucosal products and several other types of products. The medication in each product is absorbed differently by the body, so one product cannot be substituted for any other fentanyl product. If you are switching from one product to another, your doctor will prescribe a dose that is best for you.

A program has been set up for each fentanyl product to decrease the risk of using the medication. Your doctor will need to enroll in the program in order to prescribe fentanyl and you will need to have your prescription filled at a pharmacy that is enrolled in the program. As part of the program, your doctor will talk with you about the risks and benefits of using fentanyl and about how to safely use, store, and dispose of the medication. After you talk with your doctor, you will sign a form acknowledging that you understand the risks of using fentanyl and that you will follow your doctor's instructions to use the medication safely. Your doctor will give you more information about the program and how to get your medication and will answer any questions you have about the program and your treatment with fentanyl.","The information provided does not include details on how often a prescription of fentanyl can be called in. However, it does mention that fentanyl should only be prescribed by doctors experienced in treating cancer pain and requires specific dosage for effectiveness. It also states that fentanyl is habit forming, especially with prolonged use, and should not be used for pain other than chronic cancer pain. Please consult the prescribing doctor or pharmacist for more detailed information.","['Fentanyl  should only be prescribed by  doctors experienced in treating cancer pain', 'Fentanyl  may cause  life threatening breathing problems especially during the first 24 to 72 hours of treatment  serious harm or death if used by someone not prescribed the medication  withdrawal symptoms in newborns if used during pregnancy', 'Fentanyl  should not be prescribed if  the patient is not tolerant to narcotic medications', 'Fentanyl  is used to treat  breakthrough pain in cancer patients', 'Fentanyl  requires careful monitoring  by healthcare provider during treatment', 'Fentanyl  should not be used for  pain other than chronic cancer pain', 'Fentanyl  is habit forming  especially with prolonged use', 'Fentanyl  is contraindicated for  patients not tolerant to narcotic medications', 'Fentanyl  requires  specific dosage for effectiveness', 'Fentanyl  should be discontinued if  the patient experiences severe side effects']",0.8560171127319336,0.8320071697235107,0.8438413739204407
77,how can i split a 3mg or 4mg waefin pill so i can get a 2.5mg pill,"Warfarin comes as a tablet to take by mouth. It is usually taken once a day with or without food. Take warfarin at around the same time every day. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take warfarin exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor. Call your doctor immediately if you take more than your prescribed dose of warfarin.

Your doctor will probably start you on a low dose of warfarin and gradually increase or decrease your dose based on the results of your blood tests. Make sure you understand any new dosing instructions from your doctor.","Based on the provided medical knowledge information, I don't have enough context to advise you on splitting pills. However, it's generally not recommended to split pills unless advised by a healthcare professional. This is because the pill's coating or structure may affect how it releases the medication, and splitting it could lead to incorrect dosages. If you need a 2.5mg dose of a medication that comes in 3mg or 4mg tablets, I would recommend discussing this with your healthcare provider. They can provide guidance on whether it's safe and appropriate to split the pill, and if so, how to do it properly.","['If the patient is taking interacting medications  then  they should discuss this with their healthcare provider', 'Medication  requires  specific dosage  specific dosage for effectiveness  specific dosage to ensure effectiveness', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'If the patient is taking other medications  then  they should inform their doctor to avoid potential interactions', 'If the medication is not stored properly  then  there is a risk of accidental ingestion by children', 'Unneeded medications  should be disposed of  properly and not flushed down the toilet  through medicine take back program  through medicine take back programs', 'Unused medication  should be discarded  out of reach of children and pets', 'Medication  may require  monitoring for side effects when taken with other medications', 'If the medication is unneeded  then  it should be disposed of through a medicine take back program  it should be disposed of properly through a medicine take back program', 'Unused medication  should be disposed of  after 14 days']",0.8436903953552246,0.8357093334197998,0.8396808505058289
78,why take simvastatin,"Simvastatin is used together with diet, weight-loss, and exercise to reduce the risk of heart attack and stroke and to decrease the chance that heart surgery will be needed in people who have heart disease or who are at risk of developing heart disease. Simvastatin is also used to decrease the amount of fatty substances such as low-density lipoprotein (LDL) cholesterol (''bad cholesterol'') and triglycerides in the blood and to increase the amount of high-density lipoprotein (HDL) cholesterol (''good cholesterol'') in the blood. Simvastatin may also be used to decrease the amount of cholesterol and other fatty substances in the blood in children and teenagers 10 to 17 years of age who have familial heterozygous hypercholesterolemia (an inherited condition in which cholesterol cannot be removed from the body normally). Simvastatin is in a class of medications called HMG-CoA reductase inhibitors (statins). It works by slowing the production of cholesterol in the body to decrease the amount of cholesterol that may build up on the walls of the arteries and block blood flow to the heart, brain, and other parts of the body.","Simvastatin is used to reduce the risk of heart attack and stroke. It works by slowing the production of cholesterol in the body. Lowering cholesterol may prevent heart disease, angina, strokes, and heart attacks. It is also prescribed for familial heterozygous hypercholesterolemia in children and teenagers. However, it may cause side effects and is contraindicated in liver disease and pregnancy.","['Simvastatin  is used to  reduce the risk of heart attack and stroke', 'Simvastatin  is prescribed for  familial heterozygous hypercholesterolemia in children and teenagers', 'Simvastatin  works by  slowing the production of cholesterol in the body', 'Lowering cholesterol  may prevent  heart disease angina strokes and heart attacks', 'Simvastatin  may cause  side effects', 'Simvastatin  is contraindicated in  liver disease  pregnancy', 'Patients with cardiovascular risk factors  should inform  their doctor before using Diclofenac Topical']",0.9028892517089844,0.8467540740966797,0.8739211559295654
79,what time should take memantine,"Memantine comes as a tablet, a solution (liquid), and an extended-release (long-acting) capsule to take by mouth. The solution and tablet are usually taken once or twice a day with or without food. The capsule is taken once a day with or without food.","Memantine should be taken with or without food, exactly as directed. It's important to monitor for interactions with other medications and not to take it with alcohol. The typical timing of doses would depend on the specific prescription instructions provided by the healthcare professional, but it's usually taken 2-3 times a day.","['Memantine  should be taken with  or without food', 'Memantine  should be taken  exactly as directed', 'Memantine  should be stored at  room temperature', 'Memantine  should not be taken with  alcohol', 'Memantine  is contraindicated in  patients with severe renal impairment', 'Memantine  is prescribed for  Alzheimers disease', 'Memantine  should be monitored for  interactions with other medications', 'Memantine  works by  decreasing abnormal activity in the brain', 'Memantine  may improve  ability to think and remember', 'Memantine  may cause  headache  nausea  vomiting  dizziness  side effects  weight gain  confusion  aggression  depression  sleepiness  pain anywhere in the body  cough']",0.8594915866851807,0.8608407974243164,0.8601657152175903
80,what is the purpose or desired effect of aspirin,"Prescription aspirin is used to relieve the symptoms of rheumatoid arthritis (arthritis caused by swelling of the lining of the joints), osteoarthritis (arthritis caused by breakdown of the lining of the joints), systemic lupus erythematosus (condition in which the immune system attacks the joints and organs and causes pain and swelling) and certain other rheumatologic conditions (conditions in which the immune system attacks parts of the body). Nonprescription aspirin is used to reduce fever and to relieve mild to moderate pain from headaches, menstrual periods, arthritis, colds, toothaches, and muscle aches. Nonprescription aspirin is also used to prevent heart attacks in people who have had a heart attack in the past or who have angina (chest pain that occurs when the heart does not get enough oxygen). Nonprescription aspirin is also used to reduce the risk of death in people who are experiencing or who have recently experienced a heart attack. Nonprescription aspirin is also used to prevent ischemic strokes (strokes that occur when a blood clot blocks the flow of blood to the brain) or mini-strokes (strokes that occur when the flow of blood to the brain is blocked for a short time) in people who have had this type of stroke or mini-stroke in the past. Aspirin will not prevent hemorrhagic strokes (strokes caused by bleeding in the brain). Aspirin is in a group of medications called salicylates. It works by stopping the production of certain natural substances that cause fever, pain, swelling, and blood clots.","Aspirin has several desired effects including relieving mild to moderate pain, reducing fever, and preventing heart attacks and ischemic strokes. It works by stopping the production of natural substances that cause fever, pain, swelling, and blood clots. Aspirin is also used to treat certain conditions such as rheumatoid arthritis, osteoarthritis, systemic lupus erythematosus, rheumatic fever, and Kawasaki disease. It is important to note that aspirin requires specific dosages for effectiveness. It is also used to lower the risk of blood clots in patients with artificial heart valves or certain heart conditions and sometimes used to prevent certain complications of pregnancy. Aspirin belongs to a group of medications called salicylates.","['Aspirin  is used to lower the risk of  blood clots in patients with artificial heart valves or certain heart conditions', 'Aspirin  is used to relieve  mild to moderate pain', 'Aspirin  is used to prevent  heart attacks  ischemic strokes', 'Aspirin  is used to reduce  fever', 'Aspirin  works by stopping the production of  natural substances that cause fever pain swelling and blood clots', 'Aspirin  is sometimes used to prevent  certain complications of pregnancy', 'Aspirin  is used to treat  Rheumatoid arthritis  Osteoarthritis  Systemic lupus erythematosus', 'Aspirin  is sometimes used to treat  rheumatic fever  Kawasaki disease', 'Aspirin  is in a group of medications called  salicylates', 'Aspirin  requires  specific dosage for effectiveness']",0.9058682322502136,0.8563491702079773,0.8804129362106323
81,topiramate?,Topiramate is used alone or with other medications to treat certain types of seizures including primary generalized tonic-clonic seizures (formerly known as a grand mal seizure; seizure that involves the entire body) and partial onset seizures (seizures that involve only one part of the brain). Topiramate is also used with other medications to control seizures in people who have Lennox-Gastaut syndrome (a disorder that causes seizures and developmental delays). Topiramate is also used to prevent migraine headaches but not to relieve the pain of migraine headaches when they occur. Topiramate is in a class of medications called anticonvulsants. It works by decreasing abnormal excitement in the brain.,"Topiramate is prescribed for alcohol dependence, binge eating disorder, essential tremors, management of alcohol dependence, and treatment of binge eating disorder. It is also used to treat primary generalized tonic clonic seizures, partial onset seizures, and Lennox Gastaut syndrome. Topiramate is used to prevent migraine headaches. It works by decreasing abnormal excitement in the brain. It comes in the form of tablets, solution, extended release capsules, and sprinkle capsules. Topiramate should be stored at room temperature away from excess heat and moisture. It may decrease the effectiveness of hormonal contraceptives. Side effects may include drowsiness, osteoporosis, confusion, weight loss, numbness, kidney stones, serious side effects such as rash, skin blisters or skin peeling, and changes in mental health including suicidal thoughts. It should not be taken if allergic to it, if there is a history of kidney stones, during pregnancy without consulting a doctor, and without consulting a doctor if the patient has a history of kidney stones.","['Topiramate  is prescribed for  alcohol dependence  binge eating disorder  essential tremors  management of alcohol dependence  treatment of binge eating disorder', 'Topiramate  is used to treat  primary generalized tonic clonic seizures  partial onset seizures  Lennox Gastaut syndrome', 'Topiramate  is available under the brand names  Eprontia® Qudexy XR® Topamax® Trokendi XR®', 'Topiramate  is used to prevent  migraine headaches', 'Topiramate  works by  decreasing abnormal excitement in the brain', 'Topiramate  comes in the form of  tablet  solution  extended release capsule  sprinkle capsule', 'Topiramate  should be stored  at room temperature away from excess heat and moisture', 'Topiramate  may decrease  the effectiveness of hormonal contraceptives', 'Topiramate  may cause  drowsiness  osteoporosis  confusion  weight loss  numbness  kidney stones  serious side effects such as rash skin blisters or skin peeling  changes in mental health including suicidal thoughts', 'Topiramate  should not be taken  if allergic to it  if history of kidney stones  during pregnancy without consulting a doctor  without consulting a doctor if the patient has a history of kidney stones']",0.8421365022659302,0.8727244138717651,0.8571577072143555
82,levodopa carbidopa what will these drugs do to me if i take alcohol,Alcohol can make the side effects from levodopa and carbidopa worse.,"There is no direct information about the interaction of levodopa-carbidopa with alcohol. However, alcohol can amplify the side effects of some medications, including those related to the central nervous system. Levodopa is converted to dopamine in the brain, and carbidopa prevents levodopa breakdown before reaching the brain. Possible side effects of these drugs include nausea, lightheadedness, and dizziness. Consuming alcohol might increase the risk or intensity of these side effects. It's essential to consult with a healthcare professional regarding specific drug interactions and safe consumption guidelines.","['Carbidopa  prevents  levodopa breakdown before reaching the brain', 'Levodopa  is converted to  dopamine in the brain']",0.8318382501602173,0.8947682976722717,0.8621564507484436
83,how long should wait to take another medicine after i take azithromycin,"if you are taking antacids containing aluminum hydroxide or magnesium hydroxide (Maalox, Mylanta, Tums, others), you will need to allow some time to pass between when you take a dose of these antacids and when you take a dose of azithromycin tablets or liquid. Ask your doctor or pharmacist how many hours before or after you take azithromycin you may take these medications. The extended-release suspension may be taken at any time with antacids.","The additional medical knowledge information does not provide specific details on how long one should wait to take another medicine after taking azithromycin. However, it's important to note that azithromycin can interact with certain medications, such as antacids containing aluminum or magnesium, which should be avoided. Also, if the medication is not effective after two weeks, the doctor may consider adjusting the dosage or exploring alternative treatments. As always, any questions about medication interactions or schedules should be directed to a healthcare professional.","['Azithromycin  should be taken  once a day for 1 5 days  once weekly for MAC prevention  on an empty stomach as a one time dose', 'Azithromycin  comes as  tablet  extended release suspension  suspension', 'Azithromycin  is contraindicated for  patients with liver problems  pregnant or breastfeeding patients  patients with prolonged QT interval', 'If the medication is not effective after two weeks  the doctor may consider  adjusting the dosage or exploring alternative treatments', 'Azithromycin  should be stored at  room temperature', 'Azithromycin  should not be taken with  antacids containing aluminum or magnesium', 'Azithromycin  is prescribed for  bronchitis  pneumonia  sexually transmitted diseases STD  ear infections  lung infections  sinus infections  skin infections  throat infections  reproductive organ infections  disseminated Mycobacterium avium complex MAC infection', 'Azithromycin  is used to treat  bacterial infections', 'Azithromycin  requires  specific dosage', 'Azithromycin  may cause  side effects']",0.8662474751472473,0.8509712219238281,0.8585414290428162
84,what time of day to take aripiprazole,"Aripiprazole comes as a tablet, a solution (liquid), and an orally disintegrating tablet (tablet that dissolves quickly in the mouth) to take by mouth. It is usually taken once a day with or without food. Take aripiprazole at around the same time every day.","The information provided does not include data on the specific time of day to take Aripiprazole. It's crucial that dosage and timing should be determined by a healthcare professional, as they can consider potential interactions with other medications and individual patient needs. Please consult with a healthcare provider for this information.","['Aripiprazole  is prescribed for  Adults  Teenagers 13 years and older  Children 10 years and older  Children 6 to 17 years of age  Children 6 to 18 years of age', 'Aripiprazole  should not be prescribed for  Older adults with dementia  Children under 18 years for depression unless necessary', 'Aripiprazole  is used to treat  Schizophrenia  Bipolar disorder  Depression  Autistic disorder  Tourettes disorder', 'Aripiprazole  may increase risk of  death in older adults with dementia  stroke in older adults with dementia', 'Aripiprazole  should be monitored for  Hyperglycemia in patients with diabetes', 'Aripiprazole  requires  specific dosage', 'Aripiprazole  may cause  Drowsiness  Suicidal thoughts  Hyperglycemia  Dizziness  Weight gain', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Medication  may require  monitoring for side effects when taken with other medications']",0.8370981216430664,0.84174644947052,0.8394158482551575
85,what are some side effects nicoderm,"Nicotine skin patches may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:

dizziness
headache
nausea
vomiting
diarrhea
redness or swelling at the patch site
If you experience any of the following symptoms, call your doctor immediately:

severe rash or swelling
seizures
abnormal heartbeat or rhythm
difficulty breathing","The side effects of the Nicotine Transdermal Patch can include headache, nausea, vomiting, dizziness, diarrhea, redness or swelling at the patch site, constipation, dry mouth, tiredness, weakness, irritability, decreased sexual ability, decreased appetite, stomach pain, and nervousness.","['Nicotine Transdermal Patch  may cause side effects  headache  nausea  vomiting  dizziness  diarrhea  redness or swelling at the patch site', 'Nicotine Transdermal Patch  should not be flushed  down the toilet', 'Nicotine Transdermal Patch  should be disposed of  safely out of reach of children and pets', 'Nicotine Transdermal Patch  is prescribed to  help people stop smoking', 'Nicotine Transdermal Patch  may be used for  16 to 24 hours', 'Nicotine Transdermal Patch  requires  specific application to clean dry hairless skin', 'Nicotine Transdermal Patch  should be applied  once a day', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting', 'Nicotine Transdermal Patch  is applied  directly to the skin', 'Nicotine Transdermal Patch  provides  source of nicotine to reduce withdrawal symptoms']",0.8440427780151367,0.8276914358139038,0.8357871174812317
86,"can a patient stop using enalapril if the condition ""stabilize?""",Enalapril controls high blood pressure and heart failure but does not cure them. Continue to take enalapril even if you feel well. Do not stop taking enalapril without talking to your doctor.,"Based on the provided medical information, there is no advice regarding stopping Enalapril when a patient's condition stabilizes. The information focuses on how to use the medication, potential side effects, and what to do if it's not effective. However, any changes to prescribed medication should be discussed with and approved by a healthcare professional.","['Enalapril  should not be taken if  the patient is pregnant', 'Enalapril  should be disposed of  through a medicine take back program', 'Enalapril  is prescribed for  high blood pressure  heart failure', 'If the medication is not effective after two weeks  the doctor may consider  adjusting the dosage or exploring alternative treatments', 'Enalapril  should be taken  once or twice a day with or without food', 'Enalapril  may cause  side effects', 'If the medication is not effective in controlling symptoms  then  alternative treatments may be considered  the doctor may consider alternative treatments', 'Enalapril  should be stored  at room temperature away from excess heat and moisture', 'Enalapril  is in the class of medications  ACE inhibitors', 'If the medication is not effective  then  alternative treatments may be considered']",0.8667768836021423,0.8853136301040649,0.8759472370147705
87,rosuvastatin calcium what are the side effects,"Rosuvastatin may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:

constipation
stomach pain
dizziness
difficulty falling asleep or staying asleep
depression
joint pain
headache
memory loss or forgetfulness
confusion
Some side effects can be serious. If you experience any of the following symptoms, call your doctor immediately or get emergency medical help:

:

muscle pain, tenderness, or weakness
lack of energy
fever
chest pain
yellowing of the skin or eyes
dark colored urine
pain in the upper right part of the abdomen
nausea
extreme tiredness
weakness
unusual bleeding or bruising
loss of appetite
flu-like symptoms
rash
hives
itching
difficulty breathing or swallowing
swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs
hoarseness
Rosuvastatin may cause other side effects. Call your doctor if you have any unusual problems while taking this medication.","Yes, Rosuvastatin may cause side effects. These can include hives, dryness, redness, itching, swelling, constipation, headache, dry mouth, tiredness, weakness, irritability, decreased sexual ability, decreased appetite, stomach pain, nausea, vomiting, headache, nausea, dizziness, lightheadedness, cough, redness, burning, swelling, diarrhea, stinging, irritation, dryness, hives, pain, and sore throat. If Rosuvastatin is not effective, alternative treatments may be considered. It should be stored at room temperature and away from children.","['Rosuvastatin  may cause  side effects', 'Rosuvastatin  is used to  reduce risk of heart attack and stroke', 'Rosuvastatin  is prescribed for  familial heterozygous hypercholesterolemia  familial homozygous hypercholesterolemia', 'Side Effects  include  Hives  Dryness  Redness  Itching  Swelling', 'Side effects  include  Constipation  Headache  Dry mouth  Tiredness  Weakness  Irritability  Decreased sexual ability  Decreased appetite  Stomach pain  Nausea  Vomiting', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'If Rosuvastatin is not effective  then  alternative treatments may be considered', 'Rosuvastatin  works by  slowing the production of cholesterol in the body', 'side effects  include  redness  burning  swelling  diarrhea  stinging  irritation  dryness  hives  pain  sore throat', 'Rosuvastatin  should be stored  at room temperature and away from children']",0.8469241857528687,0.8059161305427551,0.8259114027023315
88,what are iron injections,Iron sucrose injection is used treat iron-deficiency anemia (a lower than normal number of red blood cells due to too little iron) in people with chronic kidney disease (damage to the kidneys which may worsen over time and may cause the kidneys to stop working). Iron sucrose injection is in a class of medications called iron replacement products. It works by replenishing iron stores so that the body can make more red blood cells.,"Iron Sucrose Injection, also known as Venofer®, is an iron replacement product. It is injected intravenously over a duration ranging from 2 to 5 minutes or 15 minutes to 4 hours and is used to replenish iron stores in the body. It is prescribed for iron deficiency anemia, particularly in patients with chronic kidney disease. The injection requires monitoring for side effects during administration and can cause severe reactions. If a patient has allergies to other iron injections, they should inform their doctor before receiving Iron Sucrose Injection.","['Iron Sucrose Injection  is also known as  Venofer®  Iron Saccharate  Iron Sucron Complex', 'Iron Sucrose Injection  belongs to the class of  iron replacement products', 'Iron Sucrose Injection  is injected over  2 to 5 minutes or 15 minutes to 4 hours', 'Iron Sucrose Injection  is prescribed for  iron deficiency anemia', 'Iron Sucrose Injection  is used in patients with  chronic kidney disease', 'Iron Sucrose Injection  works by  replenishing iron stores', 'Iron Sucrose Injection  is administered  intravenously', 'Iron Sucrose Injection  requires  monitoring for side effects during administration', 'Iron Sucrose Injection  may cause  severe reactions', 'If the patient has allergies to other iron injections  then  they should inform their doctor before receiving Iron Sucrose Injection']",0.8708601593971252,0.8813222646713257,0.8760599493980408
89,when taking plavix and xarelto blood thinners is it safe to take dilaudid for pain,"Tell your doctor and pharmacist if you are taking anagrelide (Agrylin); aspirin and other nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen (Advil, Motrin, others), indomethacin (Indocin, Tivorbex), ketoprofen, and naproxen (Aleve, Anaprox, others); cilostazol (Pletal); clopidogrel (Plavix); dipyridamole (Persantine); eptifibatide (Integrilin); heparin; prasugrel (Effient); ticagrelor (Brilinta); ticlopidine; tirofiban (Aggrastat), and warfarin (Coumadin, Jantoven). If you experience any of the following symptoms, call your doctor immediately: back pain, muscle weakness, numbness or tingling (especially in your legs), loss of control of your bowels or bladder, or inability to move your legs.","Based on the provided medical knowledge information, I don't have direct evidence about the safety of using Dilaudid (hydromorphone) with blood thinners like Plavix (clopidogrel) and Xarelto (rivaroxaban). However, it's important to note that combining opioids like Dilaudid with other central nervous system depressants, including some types of blood thinners, can increase the risk of respiratory depression. 

Always consult with a healthcare professional before combining medications, especially pain relievers and blood thinners, as they can interact and potentially cause serious side effects.",[],0.8261191844940186,0.7878322601318359,0.8065215945243835
90,symptoms from taking multiple doses of lasix 40 mg per dayproblems with taking lasix 40mg twice daily ?,"Furosemide is a strong diuretic ('water pill') and may cause dehydration and electrolyte imbalance. It is important that you take it exactly as told by your doctor. If you experience any of the following symptoms, call your doctor immediately: decreased urination; dry mouth; thirst; nausea; vomiting; weakness; drowsiness; confusion; muscle pain or cramps; or rapid or pounding heartbeats.","Symptoms from taking multiple doses of Lasix (Furosemide) 40 mg per day may include dehydration, electrolyte imbalance, dizziness, and lightheadedness when standing up quickly. These are common side effects of this strong diuretic, which works by causing the kidneys to eliminate water and salt. It's important to take Lasix as prescribed, once or twice a day. Overuse may increase the risk of these symptoms. If you experience severe or persistent symptoms, contact your healthcare provider. Also, be aware that Lasix can interact with NSAIDs and aspirin.","['Furosemide  may cause  dehydration and electrolyte imbalance  dizziness and lightheadedness when standing up quickly', 'Furosemide  is prescribed for  high blood pressure and edema', 'Furosemide  does not cure  high blood pressure and edema but controls them', 'Furosemide  should be taken  once or twice a day as prescribed', 'Furosemide  may interact with  NSAIDs and aspirin', 'Furosemide  is a  strong diuretic', 'Furosemide  works by  causing kidneys to eliminate water and salt', 'Patients with severe renal impairment  should not take  Memantine']",0.8673853874206543,0.8777936697006226,0.8725584745407104
91,how is tocilizumab administered,"Tocilizumab injection comes as a solution (liquid) to be injected intravenously (into a vein) in your arm by a doctor or nurse in a medical office or hospital outpatient clinic or as a prefilled syringe to inject subcutaneously (under the skin) by yourself at home. When tocilizumab is given intravenously to treat rheumatoid arthritis or polyarticular juvenile idiopathic arthritis, it is usually given once every 4 weeks. When tocilizumab is given intravenously to treat systemic juvenile idiopathic arthritis, it is usually given once every 2 weeks. When tocilizumab is given intravenously to treat cytokine release syndrome, it is usually given once, but up to 3 additional doses may be given at least 8 hours apart. It will take about 1 hour for you to receive your dose of tocilizumab injection intravenously. When tocilizumab is given subcutaneously to treat rheumatoid arthritis or giant cell arteritis, it is usually given once weekly or once every other week.

You will receive your first subcutaneous dose of tocilizumab injection in your doctor's office. If you will be injecting tocilizumab injection subcutaneously by yourself at home or having a friend or relative inject the medication for you, your doctor will show you or the person who will be injecting the medication how to inject it. You and the person who will be injecting the medication should also read the written instructions for use that come with the medication.

Thirty minutes before you are ready to inject tocilizumab injection, you will need to remove the medication from the refrigerator, take it out of its carton, and allow it to reach room temperature. When removing a prefilled syringe from the box, be careful not to touch the trigger fingers on the syringe. Do not try to warm the medication by heating it in a microwave, placing it in warm water, or through any other method.

Do not remove the cap from the prefilled syringe while the medication is warming. You should remove the cap no more than 5 minutes before you inject the medication. Do not replace the cap after you remove it. Do not use the syringe if you drop it on the floor.

Check the prefilled syringe to be sure that the expiration date printed on the package has not passed, Holding the syringe with the covered needle pointing down, look closely at the liquid in the syringe. The liquid should be clear or pale yellow and should not be cloudy or discolored or contain lumps or particles. Call your pharmacist if there are any problems with the package or the syringe and do not inject the medication.

You may inject tocilizumab injection on the front of the thighs or anywhere on your stomach except your navel (belly button) and the area 2 inches around it. If another person is injecting your medication, the outer area of the upper arms also may be used. Do not inject the medication into skin that is tender, bruised, red, hard, or not intact, or that has scars, moles, or bruises. Choose a different spot each time you inject the medication, at least 1 inch away from a spot that you have used before. If the full dose is not injected, call your doctor or pharmacist.

Do not reuse tocilizumab prefilled syringes and do not recap the syringes after use. Discard any used syringes in a puncture-resistant container and ask your pharmacist how to throw away the container.",Tocilizumab Injection can be administered intravenously or subcutaneously. It should not be used with immunosuppressive medications and requires monitoring for signs of infection and laboratory tests during treatment. It may require discussion with a doctor if pregnant or breastfeeding.,"['Tocilizumab Injection  is administered  Intravenously or Subcutaneously', 'Tocilizumab Injection  should be administered  Intravenously  Subcutaneously', 'Tocilizumab Injection  should not be administered with  Immunosuppressive medications without monitoring', 'Tocilizumab Injection  is used to treat  Rheumatoid arthritis  Polyarticular juvenile idiopathic arthritis  Systemic juvenile idiopathic arthritis  Giant cell arteritis  Systemic sclerosis associated interstitial lung disease  Cytokine release syndrome  COVID 19', 'Tocilizumab Injection  may be used in combination with  Other medications', 'Tocilizumab Injection  is a type of  Interleukin 6 receptor inhibitor', 'Tocilizumab Injection  should not be used with  Immunosuppressive medications', 'Tocilizumab Injection  may require  Monitoring for signs of infection  Laboratory tests during treatment', 'Tocilizumab Injection  requires monitoring for  Signs of infection  Laboratory tests', 'Tocilizumab Injection  should be discussed with  Doctor if pregnant or breastfeeding']",0.8481841087341309,0.7754331827163696,0.8101786971092224
