ID,Question,GT_Answer,SKnowGPT,Ranked_KG_output,output1_precision,output1_recall,output1_f1
66,what is diclofenac sodium topical gel used for,"Diclofenac topical gel (Voltaren) is used to relieve pain from osteoarthritis (arthritis caused by a breakdown of the lining of the joints) in certain joints such as those of the knees, ankles, feet, elbows, wrists, and hands. 
Diclofenac is also available as a 3% gel (Solaraze; generic) that is applied to the skin to treat actinic keratosis (flat, scaly growths on the skin caused by too much sun exposure).","Diclofenac sodium topical gel is used to relieve pain, tenderness, swelling, and stiffness.","['Diclofenac  requires  patient to inform doctor about other medications', 'Diclofenac  should be discussed with  doctor for patients 75 years or older regarding risks and benefits', 'Diclofenac  should be discontinued if  symptoms of serious side effects occur', 'Diclofenac  requires monitoring for  side effects', 'Diclofenac  should be used with caution by  patients with a history of ulcers or bleeding disorders', 'Diclofenac  is available in  various forms including tablets and capsules', 'Diclofenac  is used to relieve  pain tenderness swelling and stiffness', 'Diclofenac  should be stored  at room temperature and away from excess heat and moisture', 'Diclofenac  should be avoided by  pregnant women after 20 weeks unless advised by a doctor', 'Diclofenac  should be taken  as directed by a doctor  with caution in patients with high cholesterol high blood pressure or diabetes']",0.9222855567932129,0.8301163911819458,0.8737771511077881
67,what is amlodipine ?,"Amlodipine is used alone or in combination with other medications to treat high blood pressure and chest pain (angina). Amlodipine is in a class of medications called calcium channel blockers. It lowers blood pressure by relaxing the blood vessels so the heart does not have to pump as hard. It controls chest pain by increasing the supply of blood to the heart. If taken regularly, amlodipine controls chest pain, but it does not stop chest pain once it starts. Your doctor may prescribe a different medication to take when you have chest pain.","Amlodipine is a calcium channel blocker used to treat high blood pressure, angina, and coronary artery disease. It lowers blood pressure, relaxes blood vessels, and increases blood supply to the heart. It should be taken once a day and stored at room temperature. Amlodipine does not cure high blood pressure, angina, or coronary artery disease.","['Amlodipine  may be prescribed for  other uses', 'Amlodipine  lowers  blood pressure', 'Amlodipine  should be taken  once a day', 'Amlodipine  relaxes  blood vessels', 'Amlodipine  increases  blood supply to the heart', 'Amlodipine  is used to treat  high blood pressure  angina  coronary artery disease', 'Amlodipine  is a  calcium channel blocker', 'Amlodipine  requires  specific dosage adjustments for heart failure or liver disease', 'Amlodipine  is stored at  room temperature', 'Amlodipine  does not cure  high blood pressure  angina  coronary artery disease']",0.918459415435791,0.8904814124107361,0.9042540192604065
68,what is the medication riva-clonazepam,"Clonazepam is used alone or in combination with other medications to control certain types of seizures. It is also used to relieve panic attacks (sudden, unexpected attacks of extreme fear and worry about these attacks). Clonazepam is in a class of medications called benzodiazepines. It works by decreasing abnormal electrical activity in the brain.",Riva-clonazepam is a medication that belongs to the benzodiazepine class. Benzodiazepines work by decreasing abnormal electrical activity in the brain.,['Benzodiazepines  work by  decreasing abnormal electrical activity in the brain'],0.9250425100326538,0.8765693306922913,0.9001538157463074
69,when is the best time to take lotensin,"Benazepril comes as a tablet to take by mouth. It is usually taken once or twice a day with or without food. To help you remember to take benazepril, take it around the same time(s) every day.",The best time to take Lotensin is based on the patient's condition and response. It is important to follow the specific dosages established by the doctor to ensure the effectiveness of the treatment.,"['Frequency of administration  is based on  patients condition and response', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Careful dosage  ensures  safety and effectiveness of acetaminophen', 'Specific dosage for mebendazole  ensures  treatment efficacy', 'Specific dosage adjustments  ensure  safety and effectiveness of Rivastigmine  effectiveness of Memantine', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Specific dosage adjustments  may ensure  safety and effectiveness of Amlodipine']",0.8638866543769836,0.845457911491394,0.8545729517936707
70,if diclofenac is instilled in the wrong eye what happens,"Instill the missed dose as soon as you remember it. However, if it is almost time for the next dose, skip the missed dose and continue your regular dosing schedule. Do not instill extra eye drops to make up for a missed dose.","If diclofenac is instilled in the wrong eye, it may cause burning or stinging in the eye, sensitivity to light, and other serious side effects. It is important to use diclofenac ophthalmic as directed and not in the wrong eye to avoid potential complications.","['Diclofenac Ophthalmic  should not be used with  other NSAIDs without consulting a doctor', 'Diclofenac Ophthalmic  is contraindicated in  patients with known allergies to diclofenac or other NSAIDs', 'Diclofenac Ophthalmic  may cause  burning or stinging in the eye  sensitivity to light  serious side effects', 'Diclofenac  requires  patient to inform doctor about other medications', 'Diclofenac Ophthalmic  is used to treat  redness  swelling  eye pain', 'Diclofenac Ophthalmic  should be instilled  4 times a day for 2 weeks after cataract surgery  one hour before corneal refractive surgery  15 minutes after corneal refractive surgery', 'Diclofenac Topical  requires monitoring by  Doctor', 'Diclofenac Ophthalmic  should not be used by  pregnant women without consulting a doctor  patients taking other NSAIDs without consulting a doctor', 'Diclofenac Ophthalmic  should not be flushed down  the toilet', 'Diclofenac Topical  should be disposed of through  Medicine take back program']",0.8355793356895447,0.8469448089599609,0.8412236571311951
71,tretinoin medication treats what disorder,"Tretinoin is used to treat acute promyelocytic leukemia (APL; a type of cancer in which there are too many immature blood cells in the blood and bone marrow) in people who have not been helped by other types of chemotherapy or whose condition has improved but then worsened following treatment with other types of chemotherapy. Tretinoin is used to produce remission (a decrease or disappearance of signs and symptoms of cancer) of APL, but other medications must be used after treatment with tretinoin to prevent the cancer from returning. Tretinoin is in a class of medications called retinoids. It works by slowing or stopping the growth of cancer cells by causing immature blood cells to develop into normal blood cells.",Tretinoin is prescribed for patients who have not responded to other chemotherapy.,"['Tretinoin  requires monitoring for  Side effects', 'Tretinoin  should be taken  Twice a day for up to 90 days', 'Tretinoin  requires  Careful monitoring for side effects  Two forms of birth control during treatment', 'Tretinoin  should not be taken  Without doctor supervision', 'Tretinoin  is prescribed for  Patients who have not responded to other chemotherapy', 'Tretinoin  works by  Slowing or stopping the growth of cancer cells', 'Tretinoin  may interact with  Other medications', 'Tretinoin  is in the class of  Retinoids', 'Tretinoin  is monitored for  Cholesterol and liver function', 'Tretinoin  comes as  Capsule']",0.9274547100067139,0.8228700160980225,0.8720377683639526
72,is pramipexole addictive?,"you should know that some people who took medications such as pramipexole to treat Parkinson's disease or restless legs syndrome developed gambling problems, an increased interest in shopping or sex, overeating problems, or other intense urges or behaviors that were compulsive or unusual for them. There is not enough information to tell whether the people developed these problems because they took the medication or for other reasons. Call your doctor if you develop intense urges or have difficulty controlling any of these behaviors. Tell your family members about these risks so that they can call the doctor even if you do not realize that your behavior has become a problem.","Pramipexole is not considered addictive. It is a type of dopamine agonist prescribed for Parkinson's disease and restless legs syndrome to control symptoms. It may cause side effects such as nausea, dizziness, hallucinations, confusion, muscle stiffness, and intense urges or compulsive behaviors.","['Pramipexole  requires  specific dosage for effectiveness', 'Pramipexole  is a type of  dopamine agonist', 'Pramipexole  may cause  nausea  dizziness  hallucinations  confusion  muscle stiffness  intense urges or compulsive behaviors', 'Pramipexole  is prescribed for  Parkinsons disease  restless legs syndrome', 'Pramipexole  controls symptoms of  Parkinsons disease  restless legs syndrome']",0.8795113563537598,0.8446115255355835,0.8617082238197327
73,how to take clotrimazole,"Clotrimazole comes as a cream, lotion, powder, and solution to apply to the skin; lozenges (called troches) to dissolve in the mouth; and vaginal tablets and vaginal cream to be inserted into the vagina. Clotrimazole is usually used five times a day for 14 days for oral thrush, twice a day (in the morning and evening) for 2 to 8 weeks for skin infections, and once a day at bedtime for 3 or 7 days for vaginal infections. Follow the directions on the package or your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Use clotrimazole exactly as directed. Do not use more or less of it or use it more often than prescribed by your doctor.

To use the topical cream, lotion, or solution, thoroughly clean the infected area, allow it to dry, and then gently rub the medication in until most of it disappears. Use just enough medication to cover the affected area. You should wash your hands after applying the medication.

The lozenges should be placed in the mouth and dissolved slowly over about 15 to 30 minutes. Do not chew or swallow the lozenges whole.","To take clotrimazole vaginal cream, adults and children 12 years of age and older should apply it once a day at bedtime for either 3 or 7 days, depending on the prescribed duration. It is important to follow the specific dosage instructions for effectiveness. Clotrimazole vaginal cream is an antifungal medication used for vaginal yeast infections and is available as an over-the-counter medication. Store clotrimazole vaginal cream at room temperature away from heat and moisture. Do not use clotrimazole vaginal cream if you have severe allergic reactions.","['Clotrimazole Vaginal  is used for  3 or 7 days', 'Clotrimazole Vaginal  is used by  adults and children 12 years of age and older', 'Clotrimazole Vaginal  should be applied  once a day at bedtime', 'Clotrimazole Vaginal  requires  specific dosage for effectiveness', 'Clotrimazole Vaginal  belongs to the class of  antifungal medications', 'Clotrimazole Vaginal  is contraindicated if  patient has severe allergic reactions', 'Clotrimazole Vaginal  should be stored  at room temperature away from heat and moisture', 'Clotrimazole Vaginal  is available as  over the counter medication', 'Clotrimazole Vaginal  is prescribed for  vaginal yeast infections', 'Clotrimazole Vaginal  comes as a  cream']",0.8681727051734924,0.8394729495048523,0.8535816669464111
74,how to apply clonidine patch on chest,"Apply clonidine patches to clean, dry skin on a hairless area on the upper, outer arm or upper chest. Choose an area where it will not be rubbed by tight clothing. Do not apply patches to skin that has wrinkles or folds or to skin that is cut, scraped, irritated, scarred or recently shaved. You may bathe, swim, or shower while you are wearing a clonidine patch.

If the clonidine patch loosens while wearing it, apply the adhesive cover that comes with the patch. The adhesive cover will help to keep the clonidine patch on until it is time for the patch to be replaced. If the clonidine patch significantly loosens or falls off, replace it with a new one in a different area. Replace the new patch on your next scheduled patch change day.","To apply the Clonidine Transdermal Patch on the chest, follow these steps:
1. Clean the chest area where you will apply the patch with soap and water, and dry thoroughly.
2. Remove the patch from its packaging and peel off the protective liner.
3. Apply the sticky side of the patch directly onto the skin of the chest.
4. Press down firmly on the patch to ensure it sticks well.
5. Wash your hands after applying the patch.
6. The patch should be left on for 7 days before replacing with a new one.
7. Store the remaining patches at room temperature, away from heat and moisture.
Remember to contact your doctor if you have any concerns or experience any adverse reactions.","['Clonidine Transdermal Patch  should be applied every  7 days', 'Clonidine Transdermal Patch  is applied as  patch', 'Clonidine Transdermal Patch  is prescribed for  high blood pressure', 'Clonidine Transdermal Patch  belongs to class of  centrally acting alpha agonist hypotensive agents', 'Clonidine Transdermal Patch  in case of overdose  contact local poison control center', 'Clonidine Transdermal Patch  should be kept  away from heat and moisture', 'Clonidine Transdermal Patch  should be stored at  room temperature', 'Clonidine Transdermal Patch  in case of emergency  call 911', 'Clonidine Transdermal Patch  requires  gradual dose decrease if discontinued', 'Clonidine Transdermal Patch  may require  consultation with doctor if pregnant or breastfeeding  consultation with doctor if allergic to clonidine  consultation with doctor if history of stroke heart attack or kidney disease']",0.8578837513923645,0.854155421257019,0.8560154438018799
75,how 9is cyanocobalamin adminitsered,"Cyanocobalamin comes as a solution (liquid) to be injected into a muscle or just under the skin. It is usually injected by a healthcare provider in an office or clinic. You will probably receive cyanocobalamin injection once a day for the first 6-7 days of your treatment. As your red blood cells return to normal, you will probably receive the medication every other day for 2 weeks, and then every 3-4 days for 2-3 weeks. After your anemia has been treated, you will probably receive the medication once a month to prevent your symptoms from coming back.","Cyanocobalamin Injection is administered as a solution liquid and is injected into the muscle or under the skin. It is used to treat vitamin B12 deficiency, especially in patients who cannot absorb vitamin B12 through the intestine or have conditions affecting vitamin B12 absorption.","['Cyanocobalamin Injection  requires monitoring for  side effects', 'Cyanocobalamin Injection  requires  regular administration to maintain vitamin B12 levels', 'Cyanocobalamin Injection  is stored by  doctor in office', 'Cyanocobalamin Injection  may require  discontinuation if severe side effects occur', 'Cyanocobalamin Injection  is contraindicated for  patients with allergy to cyanocobalamin', 'Cyanocobalamin Injection  is administered as  solution liquid', 'Cyanocobalamin Injection  is injected into  muscle or under the skin', 'Cyanocobalamin Injection  is used to treat  vitamin B12 deficiency', 'Cyanocobalamin Injection  is necessary if  the patient cannot absorb vitamin B12 through the intestine', 'Cyanocobalamin Injection  is necessary for  patients with conditions affecting vitamin B12 absorption']",0.8802794814109802,0.8443372249603271,0.8619338274002075
76,how often can a prescription of fentanyl be called in,"Fentanyl comes as four different transmucosal products and several other types of products. The medication in each product is absorbed differently by the body, so one product cannot be substituted for any other fentanyl product. If you are switching from one product to another, your doctor will prescribe a dose that is best for you.

A program has been set up for each fentanyl product to decrease the risk of using the medication. Your doctor will need to enroll in the program in order to prescribe fentanyl and you will need to have your prescription filled at a pharmacy that is enrolled in the program. As part of the program, your doctor will talk with you about the risks and benefits of using fentanyl and about how to safely use, store, and dispose of the medication. After you talk with your doctor, you will sign a form acknowledging that you understand the risks of using fentanyl and that you will follow your doctor's instructions to use the medication safely. Your doctor will give you more information about the program and how to get your medication and will answer any questions you have about the program and your treatment with fentanyl.",Fentanyl should not be called in as a prescription. It should only be prescribed by doctors experienced in treating cancer pain and requires careful monitoring by a healthcare provider during treatment.,"['Fentanyl  should only be prescribed by  doctors experienced in treating cancer pain', 'Fentanyl  should not be prescribed if  the patient is not tolerant to narcotic medications', 'Fentanyl  may cause  life threatening breathing problems especially during the first 24 to 72 hours of treatment  serious harm or death if used by someone not prescribed the medication  withdrawal symptoms in newborns if used during pregnancy', 'Fentanyl  should be discontinued if  the patient experiences severe side effects', 'Fentanyl  should be disposed of  through a medicine take back program or flushed down the toilet if no program is available', 'Fentanyl  requires careful monitoring  by healthcare provider during treatment', 'Fentanyl  requires  specific dosage for effectiveness', 'Fentanyl  is contraindicated for  patients not tolerant to narcotic medications', 'Fentanyl  is habit forming  especially with prolonged use', 'Fentanyl  should be stored  out of reach of children and in a safe location']",0.8703752756118774,0.8178564310073853,0.8432989120483398
77,how can i split a 3mg or 4mg waefin pill so i can get a 2.5mg pill,"Warfarin comes as a tablet to take by mouth. It is usually taken once a day with or without food. Take warfarin at around the same time every day. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take warfarin exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor. Call your doctor immediately if you take more than your prescribed dose of warfarin.

Your doctor will probably start you on a low dose of warfarin and gradually increase or decrease your dose based on the results of your blood tests. Make sure you understand any new dosing instructions from your doctor.","It is not recommended to split a 3mg or 4mg warfarin pill to get a 2.5mg dose. Specific dosages are established by the doctor to ensure the effectiveness of the treatment. If the prescribed dosage is not available, it is important to consult with your healthcare provider for alternative options.","['Medication  requires  specific dosage  specific dosage for effectiveness  specific dosage to ensure effectiveness', 'If the medication is unneeded  then  it should be disposed of through a medicine take back program  it should be disposed of properly through a medicine take back program', 'Unneeded medications  should be disposed of  properly and not flushed down the toilet  through medicine take back program  through medicine take back programs', 'Specific dosages established by doctor  ensures  effectiveness of treatment', 'Unused medication  should be disposed of  after 14 days', 'If the patient is taking other medications  then  they should inform their doctor to avoid potential interactions', 'If the medication is not effective  then  alternative treatments may be considered', 'If the patient is taking interacting medications  then  they should discuss this with their healthcare provider', 'If the medication is not stored properly  then  there is a risk of accidental ingestion by children', 'Specific dosage for mebendazole  ensures  treatment efficacy']",0.8745015859603882,0.8570523858070374,0.8656890392303467
78,why take simvastatin,"Simvastatin is used together with diet, weight-loss, and exercise to reduce the risk of heart attack and stroke and to decrease the chance that heart surgery will be needed in people who have heart disease or who are at risk of developing heart disease. Simvastatin is also used to decrease the amount of fatty substances such as low-density lipoprotein (LDL) cholesterol (''bad cholesterol'') and triglycerides in the blood and to increase the amount of high-density lipoprotein (HDL) cholesterol (''good cholesterol'') in the blood. Simvastatin may also be used to decrease the amount of cholesterol and other fatty substances in the blood in children and teenagers 10 to 17 years of age who have familial heterozygous hypercholesterolemia (an inherited condition in which cholesterol cannot be removed from the body normally). Simvastatin is in a class of medications called HMG-CoA reductase inhibitors (statins). It works by slowing the production of cholesterol in the body to decrease the amount of cholesterol that may build up on the walls of the arteries and block blood flow to the heart, brain, and other parts of the body.","Simvastatin is taken to reduce the risk of heart attack and stroke by slowing the production of cholesterol in the body. It is also prescribed for familial heterozygous hypercholesterolemia in children and teenagers. However, it may cause side effects and is contraindicated in liver disease and pregnancy. Lowering cholesterol with simvastatin may prevent heart disease, angina, strokes, and heart attacks.","['Simvastatin  works by  slowing the production of cholesterol in the body', 'Simvastatin  is used to  reduce the risk of heart attack and stroke', 'Simvastatin  may cause  side effects', 'Simvastatin  is prescribed for  familial heterozygous hypercholesterolemia in children and teenagers', 'Simvastatin  is contraindicated in  liver disease  pregnancy', 'Lowering cholesterol  may prevent  heart disease angina strokes and heart attacks', 'Patients with cardiovascular risk factors  should inform  their doctor before using Diclofenac Topical']",0.9073724746704102,0.8514695167541504,0.8785325884819031
79,what time should take memantine,"Memantine comes as a tablet, a solution (liquid), and an extended-release (long-acting) capsule to take by mouth. The solution and tablet are usually taken once or twice a day with or without food. The capsule is taken once a day with or without food.",Memantine should be taken exactly as directed.,"['Memantine  should be taken  exactly as directed', 'Memantine  should be disposed of in  medicine take back program', 'Memantine  should not be stopped without  consulting a doctor', 'Memantine  should be taken with  or without food', 'Memantine  should be monitored for  interactions with other medications', 'Memantine  should be stored at  room temperature', 'Memantine  should not be taken with  alcohol', 'Memantine  requires monitoring for  side effects', 'Memantine  is prescribed for  Alzheimers disease', 'Memantine  works by  decreasing abnormal activity in the brain']",0.8802911043167114,0.8076654672622681,0.8424158692359924
80,what is the purpose or desired effect of aspirin,"Prescription aspirin is used to relieve the symptoms of rheumatoid arthritis (arthritis caused by swelling of the lining of the joints), osteoarthritis (arthritis caused by breakdown of the lining of the joints), systemic lupus erythematosus (condition in which the immune system attacks the joints and organs and causes pain and swelling) and certain other rheumatologic conditions (conditions in which the immune system attacks parts of the body). Nonprescription aspirin is used to reduce fever and to relieve mild to moderate pain from headaches, menstrual periods, arthritis, colds, toothaches, and muscle aches. Nonprescription aspirin is also used to prevent heart attacks in people who have had a heart attack in the past or who have angina (chest pain that occurs when the heart does not get enough oxygen). Nonprescription aspirin is also used to reduce the risk of death in people who are experiencing or who have recently experienced a heart attack. Nonprescription aspirin is also used to prevent ischemic strokes (strokes that occur when a blood clot blocks the flow of blood to the brain) or mini-strokes (strokes that occur when the flow of blood to the brain is blocked for a short time) in people who have had this type of stroke or mini-stroke in the past. Aspirin will not prevent hemorrhagic strokes (strokes caused by bleeding in the brain). Aspirin is in a group of medications called salicylates. It works by stopping the production of certain natural substances that cause fever, pain, swelling, and blood clots.","The purpose or desired effect of aspirin is to relieve mild to moderate pain, reduce fever, prevent heart attacks and ischemic strokes, and sometimes prevent certain complications of pregnancy. Aspirin works by stopping the production of natural substances that cause fever, pain, swelling, and blood clots. It should not be taken with ibuprofen and may require discontinuation if severe side effects occur. Aspirin should be kept out of reach of children.","['Aspirin  is in a group of medications called  salicylates', 'Aspirin  requires  specific dosage for effectiveness', 'Aspirin  is used to relieve  mild to moderate pain', 'Aspirin  is used to reduce  fever', 'Aspirin  is used to prevent  heart attacks  ischemic strokes', 'Aspirin  is sometimes used to prevent  certain complications of pregnancy', 'Aspirin  works by stopping the production of  natural substances that cause fever pain swelling and blood clots', 'Aspirin  should not be taken with  ibuprofen', 'Aspirin  may require  discontinuation if severe side effects occur', 'Aspirin  should be kept out of reach of  children']",0.8782035112380981,0.8180187940597534,0.8470433950424194
81,topiramate?,Topiramate is used alone or with other medications to treat certain types of seizures including primary generalized tonic-clonic seizures (formerly known as a grand mal seizure; seizure that involves the entire body) and partial onset seizures (seizures that involve only one part of the brain). Topiramate is also used with other medications to control seizures in people who have Lennox-Gastaut syndrome (a disorder that causes seizures and developmental delays). Topiramate is also used to prevent migraine headaches but not to relieve the pain of migraine headaches when they occur. Topiramate is in a class of medications called anticonvulsants. It works by decreasing abnormal excitement in the brain.,"Topiramate is a medication used to prevent migraine headaches. It should be taken once or twice a day at the same time every day. It works by decreasing abnormal excitement in the brain. Topiramate should be stored at room temperature away from excess heat and moisture. It should not be taken with alcohol. Topiramate requires monitoring for side effects and effectiveness. It should not be taken if allergic to it, if there is a history of kidney stones, or during pregnancy without consulting a doctor. It should not be stopped abruptly without consulting a doctor. If severe side effects occur, discontinuation of Topiramate may be necessary. Topiramate should be disposed of through a medicine take back program.","['Topiramate  should be stored  at room temperature away from excess heat and moisture', 'Topiramate  should be taken  once or twice a day  at the same time every day', 'Topiramate  requires  monitoring for side effects and effectiveness', 'Topiramate  should not be taken  if allergic to it  if history of kidney stones  during pregnancy without consulting a doctor  without consulting a doctor if the patient has a history of kidney stones', 'Topiramate  should not be stopped abruptly  without consulting a doctor', 'Topiramate  works by  decreasing abnormal excitement in the brain', 'Topiramate  should be disposed of  through a medicine take back program', 'Topiramate  is used to prevent  migraine headaches', 'Topiramate  should not be taken with  alcohol', 'Topiramate  may require  discontinuation if severe side effects occur']",0.8586938977241516,0.8432514667510986,0.8509026169776917
82,levodopa carbidopa what will these drugs do to me if i take alcohol,Alcohol can make the side effects from levodopa and carbidopa worse.,"Taking alcohol with levodopa and carbidopa can increase the risk of side effects such as dizziness, drowsiness, and impaired coordination. Alcohol may also decrease the effectiveness of levodopa in treating symptoms of Parkinson's disease. It is important to consult with your healthcare provider before consuming alcohol while taking these medications.","['Carbidopa  prevents  levodopa breakdown before reaching the brain', 'Levodopa  is converted to  dopamine in the brain']",0.8595916628837585,0.9170265197753906,0.8873806595802307
83,how long should wait to take another medicine after i take azithromycin,"if you are taking antacids containing aluminum hydroxide or magnesium hydroxide (Maalox, Mylanta, Tums, others), you will need to allow some time to pass between when you take a dose of these antacids and when you take a dose of azithromycin tablets or liquid. Ask your doctor or pharmacist how many hours before or after you take azithromycin you may take these medications. The extended-release suspension may be taken at any time with antacids.","After taking azithromycin, you should wait for the prescribed duration of the medication course before taking another medicine. It is important to follow the specific dosage instructions provided by your healthcare provider.","['Azithromycin  should be taken  once a day for 1 5 days  once weekly for MAC prevention  on an empty stomach as a one time dose', 'If the medication is not effective after two weeks  the doctor may consider  adjusting the dosage or exploring alternative treatments', 'Azithromycin  is contraindicated for  patients with liver problems  pregnant or breastfeeding patients  patients with prolonged QT interval', 'Azithromycin  may cause  side effects', 'Azithromycin  requires  specific dosage', 'Azithromycin  should not be taken with  antacids containing aluminum or magnesium', 'Azithromycin  is used to treat  bacterial infections', 'Azithromycin  should be stored at  room temperature', 'Azithromycin  comes as  tablet  extended release suspension  suspension', 'Azithromycin  is prescribed for  bronchitis  pneumonia  sexually transmitted diseases STD  ear infections  lung infections  sinus infections  skin infections  throat infections  reproductive organ infections  disseminated Mycobacterium avium complex MAC infection']",0.8907032012939453,0.8400706648826599,0.864646315574646
84,what time of day to take aripiprazole,"Aripiprazole comes as a tablet, a solution (liquid), and an orally disintegrating tablet (tablet that dissolves quickly in the mouth) to take by mouth. It is usually taken once a day with or without food. Take aripiprazole at around the same time every day.",Aripiprazole can be taken at any time of the day.,"['Aripiprazole  requires  specific dosage', 'Aripiprazole  should not be prescribed for  Older adults with dementia  Children under 18 years for depression unless necessary', 'Aripiprazole  is prescribed for  Adults  Teenagers 13 years and older  Children 10 years and older  Children 6 to 17 years of age  Children 6 to 18 years of age', 'Aripiprazole  should be monitored for  Hyperglycemia in patients with diabetes', 'Aripiprazole  may cause  Drowsiness  Suicidal thoughts  Hyperglycemia  Dizziness  Weight gain', 'Aripiprazole  is used to treat  Schizophrenia  Bipolar disorder  Depression  Autistic disorder  Tourettes disorder', 'Aripiprazole  may increase risk of  death in older adults with dementia  stroke in older adults with dementia', 'Specific dosage  ensures  effectiveness of Clotrimazole Vaginal  effectiveness of Dextroamphetamine  effectiveness of Aripiprazole  effectiveness of Azithromycin  effectiveness of Fluticasone and Vilanterol Oral Inhalation  effectiveness of Desonide Topical  effectiveness of Cyclobenzaprine  effectiveness  effectiveness of Amoxicillin and Clavulanic Acid  effectiveness of Pramipexole  effectiveness of Fluoxetine  effectiveness of fentanyl in pain management  effectiveness of Ciprofloxacin and Dexamethasone Otic  effectiveness of medication  effectiveness of Ezetimibe  effectiveness of Benazepril  effectiveness of Human Insulin Injection  effectiveness of Warfarin  Effectiveness of Pyridostigmine  effectiveness of Codeine  effectiveness of Propranolol', 'Medication  requires  specific dosage  specific dosage for effectiveness  specific dosage to ensure effectiveness', 'Medication  may require  monitoring for side effects when taken with other medications']",0.936951220035553,0.8524476289749146,0.8927040696144104
85,what are some side effects nicoderm,"Nicotine skin patches may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:

dizziness
headache
nausea
vomiting
diarrhea
redness or swelling at the patch site
If you experience any of the following symptoms, call your doctor immediately:

severe rash or swelling
seizures
abnormal heartbeat or rhythm
difficulty breathing","Some side effects of Nicoderm (Nicotine Transdermal Patch) may include headache, nausea, vomiting, dizziness, diarrhea, redness or swelling at the patch site, hives, dryness, itching, swelling, lightheadedness, cough, redness, burning, stinging, irritation, pain, sore throat. These side effects may necessitate discontinuation of the medication.","['Nicotine Transdermal Patch  may cause side effects  headache  nausea  vomiting  dizziness  diarrhea  redness or swelling at the patch site', 'Side Effects  include  Hives  Dryness  Redness  Itching  Swelling', 'Side effects  may include  headache  nausea  dizziness  lightheadedness  cough', 'Side effects  may necessitate  discontinuation of medication  discontinuation of Verapamil', 'Nicotine Transdermal Patch  should be applied  once a day', 'Nicotine Transdermal Patch  is applied  directly to the skin', 'side effects  include  redness  burning  swelling  diarrhea  stinging  irritation  dryness  hives  pain  sore throat', 'Nicotine Transdermal Patch  should not be flushed  down the toilet', 'Nicotine Transdermal Patch  may be used for  16 to 24 hours', 'Nicotine Transdermal Patch  provides  source of nicotine to reduce withdrawal symptoms']",0.8389900326728821,0.8273190259933472,0.8331136107444763
86,"can a patient stop using enalapril if the condition ""stabilize?""",Enalapril controls high blood pressure and heart failure but does not cure them. Continue to take enalapril even if you feel well. Do not stop taking enalapril without talking to your doctor.,"No, a patient should not stop using enalapril even if the condition ""stabilizes."" Enalapril is prescribed for high blood pressure and heart failure, and it is important to continue taking it as directed by the doctor. If the medication is not effective in controlling symptoms, then alternative treatments may be considered, but the patient should not stop using enalapril without consulting their doctor.","['Enalapril  should be taken  once or twice a day with or without food', 'Enalapril  should not be taken if  the patient is pregnant', 'Enalapril  is in the class of medications  ACE inhibitors', 'Enalapril  should be disposed of  through a medicine take back program', 'Enalapril  may cause  side effects', 'Enalapril  is prescribed for  high blood pressure  heart failure', 'If the medication is not effective after two weeks  the doctor may consider  adjusting the dosage or exploring alternative treatments', 'If the patient is taking other medications  then  they should inform their doctor to avoid potential interactions', 'Enalapril  should be stored  at room temperature away from excess heat and moisture', 'If the medication is not effective in controlling symptoms  then  alternative treatments may be considered  the doctor may consider alternative treatments']",0.8988513946533203,0.9320091009140015,0.9151300191879272
